DATAFLOW,LAST UPDATE,freq,age,agedef,citizen,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,ES,2011,172761,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,ES,2012,138903,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,ES,2013,125369,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,ES,2014,133308,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,ES,2015,147111,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,ES,2016,180004,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,ES,2017,233771,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,ES,2018,283714,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,ES,2019,333579,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,ES,2020,206178,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,ES,2021,220538,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2003,4656,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2004,5585,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2005,6080,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2006,6467,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2007,7923,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2008,8653,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2009,8303,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2010,8235,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2011,9611,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2012,10926,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2013,11185,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2014,11266,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2015,9549,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2016,11206,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2017,10196,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2018,9934,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2019,11031,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2020,10287,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FI,2021,11714,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2006,90593,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2007,90570,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2008,90867,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2009,92392,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2010,103106,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2011,106233,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2012,113553,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2013,115815,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2014,115484,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2015,122104,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2016,123807,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2017,125510,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2018,130874,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2019,130962,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2020,103296,e
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,FR,2021,115995,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2001,1283,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2002,1134,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2003,1333,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2004,870,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2006,604,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2007,533,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2008,1611,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2009,1885,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2010,2034,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2011,1957,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2012,2331,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2013,2584,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2014,2830,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2015,2360,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2016,2343,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2017,2276,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2018,2907,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2019,4474,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2020,4768,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HR,2021,5164,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2001,9664,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2002,7918,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2003,8123,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2004,9808,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2005,10979,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2006,10385,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2007,9796,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2008,14575,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2009,10993,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2010,10401,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2011,9908,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2012,8790,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2013,9221,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2014,11077,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2015,11049,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2016,10283,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2017,14891,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2018,18797,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2019,20745,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2020,17935,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,HU,2021,19844,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2001,19700,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2002,20775,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2003,20025,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2004,25950,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2005,37850,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2006,50158,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2007,49881,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2008,31968,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2009,16711,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2010,16695,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2011,18436,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2012,18754,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2013,21432,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2014,24390,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2015,26364,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2016,28266,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2017,26941,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2018,31784,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2019,30657,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2020,21312,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IE,2021,21710,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2002,1025,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2007,3054,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2008,2931,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2009,1229,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2010,1096,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2011,1090,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2012,1301,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2013,1693,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2014,1488,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2015,1617,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2016,2415,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2017,3357,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2018,3507,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2019,3190,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2020,2779,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IS,2021,2782,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IT,2008,268685,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IT,2009,224716,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IT,2010,235649,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IT,2011,185601,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IT,2012,165784,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IT,2013,146620,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IT,2014,125473,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IT,2015,116110,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IT,2016,115581,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IT,2017,125183,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IT,2018,127217,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IT,2019,134029,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IT,2020,94965,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,IT,2021,117362,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LI,2008,191,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LI,2009,196,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LI,2010,213,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LI,2011,235,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LI,2012,243,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LI,2013,259,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LI,2014,216,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LI,2015,257,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LI,2016,208,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LI,2017,235,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LI,2018,238,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LI,2019,284,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LI,2020,244,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LI,2021,228,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2001,1641,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2002,1890,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2003,1472,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2004,874,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2005,766,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2006,777,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2007,807,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2008,683,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2009,636,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2010,454,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2011,605,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2012,804,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2013,1055,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2014,1608,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2015,1240,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2016,1789,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2017,1604,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2018,1814,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2019,2023,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2020,2231,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LT,2021,3570,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2001,5103,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2002,5041,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2003,5754,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2004,5408,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2005,6410,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2006,6274,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2007,7305,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2008,7633,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2009,6770,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2010,7165,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2011,8639,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2012,8900,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2013,9088,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2014,9758,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2015,10251,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2016,9960,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2017,10708,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2018,10767,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2019,11673,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2020,9593,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LU,2021,10919,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LV,2011,924,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,FOR_STLS,NR,F,LV,2012,1343,
